symbol,code,name,sector[wstock : cn : daily]
SZ002184,002184,HDKZ-海得控制,计算机
SZ002185,002185,HTKJ-华天科技,电子信息
SZ002186,002186,QJD-全聚德,旅游酒店
SZ002187,002187,GBGF-广百股份,商业连锁
SZ002188,002188,XJL-巴士在线,通信
SZ002189,002189,LDGD-利达光电,电子信息
SZ002190,002190,CFJC-成飞集成,交通工具
SZ002191,002191,JJGF-劲嘉股份,造纸印刷
SZ002192,002192,STLX-*ST融捷,化工化纤
SZ002193,002193,山东如意,纺织服装
SZ002194,002194,WHFG-武汉凡谷,通信
SZ002195,002195,ESSW-二三四五,计算机
SZ002196,002196,FZDJ-方正电机,机械
SZ002197,002197,ZTDZ-证通电子,计算机
SZ002198,002198,JYZY-嘉应制药,医药
SZ002199,002199,DJDZ-东晶电子,电子信息
SZ002200,002200,YTST-云投生态,农林牧渔
SZ002201,002201,JDXC-九鼎新材,建材
SZ002202,002202,JFKJ-金风科技,仪电仪表
SZ002203,002203,HLGF-海亮股份,有色金属
SZ002204,002204,DLZG-大连重工,机械
SZ002205,002205,GTGF-国统股份,建材
SZ002206,002206,HLD-海利得,化工化纤
SZ002207,002207,ZYGF-准油股份,煤炭石油
SZ002208,002208,HFCJ-合肥城建,房地产
SZ002209,002209,DYL-达意隆,机械
SZ002210,002210,FMGJ-飞马国际,运输物流
SZ002211,002211,HDXC-宏达新材,化工化纤
SZ002212,002212,NYGF-南洋股份,仪电仪表
SZ002213,002213,特尔佳,交通工具
SZ002214,002214,DLKJ-大立科技,电子信息
SZ002215,002215,NPX-诺普信,化工化纤
SZ002216,002216,SQSP-三全食品,酿酒食品
SZ002217,002217,HLT-合力泰,电子信息
SZ002218,002218,TRXN-拓日新能,电子信息
SZ002219,002219,HKYL-恒康医疗,医药
SZ002220,002220,TBGF-天宝股份,农林牧渔
SZ002221,002221,DHNY-东华能源,供水供气
SZ002222,002222,FJKJ-福晶科技,电子信息
SZ002223,002223,YYYL-鱼跃医疗,医药
SZ002224,002224,SLS-三力士,交通工具
SZ002225,002225,PNGF-濮耐股份,建材
SZ002226,002226,JNHG-江南化工,化工化纤
SZ002227,002227,ATX-奥特迅,仪电仪表
SZ002228,002228,HXBZ-合兴包装,造纸印刷
SZ002229,002229,HBGF-鸿博股份,造纸印刷
SZ002230,002230,KDXF-科大讯飞,计算机
SZ002231,002231,AWTX-奥维通信,通信
SZ002232,002232,QMXX-启明信息,电子信息
SZ002233,002233,TPJT-塔牌集团,建材
SZ002234,002234,MHGF-民和股份,农林牧渔
SZ002235,002235,ANGF-安妮股份,造纸印刷
SZ002236,002236,DHGF-大华股份,电子信息
SZ002237,002237,HBGF-恒邦股份,有色金属
SZ002238,002238,TWSX-天威视讯,教育传媒
SZ002239,002239,JFD-奥特佳,纺织服装
SZ002240,002240,WHGF-威华股份,建材
SZ002241,002241,GESX-歌尔声学,电子信息
SZ002242,002242,JYGF-九阳股份,电器
SZ002243,002243,TCLX-通产丽星,化工化纤
SZ002244,002244,BJJT-滨江集团,房地产
SZ002245,002245,AYSC-澳洋顺昌,运输物流
SZ002246,002246,BHGF-北化股份,化工化纤
SZ002247,002247,DLXC-帝龙新材,造纸印刷
SZ002248,002248,HDSK-华东数控,机械
SZ002249,002249,DYDJ-大洋电机,机械
SZ002250,002250,LHKJ-联化科技,化工化纤
SZ002251,002251,BBG-步步高,商业连锁
SZ002252,002252,SHLS-上海莱士,医药
SZ002253,002253,CDZS-川大智胜,计算机
SZ002254,002254,THXC-泰和新材,化工化纤
SZ002255,002255,HLZG-海陆重工,机械
SZ002256,002256,CHJH-彩虹精化,化工化纤
SZ002257,002257,LLDZ-立立电子,
SZ002258,002258,LEHX-利尔化学,化工化纤
SZ002259,002259,SDLY-升达林业,建材
SZ002260,002260,YLP-德奥通航,电器
SZ002261,002261,TWXX-拓维信息,计算机
SZ002262,002262,EHYY-恩华药业,医药
SZ002263,002263,DDN-大东南,化工化纤
SZ002264,002264,XHD-新华都,商业连锁
SZ002265,002265,XYGF-西仪股份,机械
SZ002266,002266,ZFKG-浙富控股,仪电仪表
SZ002267,002267,STRQ-陕天然气,供水供气
SZ002268,002268,WST-卫士通,计算机
SZ002269,002269,MBFS-美邦服饰,纺织服装
SZ002270,002270,FYSK-法因数控,机械
SZ002271,002271,DFYH-东方雨虹,建材
SZ002272,002272,CRGF-川润股份,机械
SZ002273,002273,SJGD-水晶光电,电子信息
SZ002274,002274,HCHG-华昌化工,化工化纤
SZ002275,002275,GLSJ-桂林三金,医药
SZ002276,002276,WMGF-万马股份,仪电仪表
SZ002277,002277,YAGF-友阿股份,商业连锁
SZ002278,002278,SKGF-神开股份,机械
SZ002279,002279,JQRJ-久其软件,计算机
SZ002280,002280,LLHD-联络互动,计算机
SZ002281,002281,GXKJ-光迅科技,通信
SZ002282,002282,BSGJ-博深工具,机械
SZ002283,002283,TRQZ-天润曲轴,交通工具
SZ002284,002284,YTGF-亚太股份,交通工具
SZ002285,002285,SLX-世联行,房地产
SZ002286,002286,BLB-保龄宝,酿酒食品
SZ002287,002287,QZZY-奇正藏药,医药
SZ002288,002288,CHKJ-超华科技,电子信息
SZ002289,002289,YSDZ-宇顺电子,电子信息
SZ002290,002290,HSXC-禾盛新材,电器
SZ002291,002291,XQL-星期六,纺织服装
SZ002292,002292,AFDM-奥飞动漫,教育传媒
SZ002293,002293,LLJF-罗莱生活,纺织服装
SZ002294,002294,XLT-信立泰,医药
SZ002295,002295,JYGF-精艺股份,有色金属
SZ002296,002296,HHKJ-辉煌科技,通信
SZ002297,002297,BYXC-博云新材,交通工具
SZ002298,002298,XLDQ-中电鑫龙,仪电仪表
SZ002299,002299,SNFZ-圣农发展,农林牧渔
SZ002300,002300,TYDL-太阳电缆,仪电仪表
SZ002301,002301,QXJT-齐心集团,教育传媒
SZ002302,002302,XBJS-西部建设,建材
SZ002303,002303,MYS-美盈森,造纸印刷
SZ002304,002304,YHGF-洋河股份,酿酒食品
SZ002305,002305,NGZY-南国置业,房地产
SZ002306,002306,STYW-*ST云网,旅游酒店
SZ002307,002307,BXLQ-北新路桥,工程建筑
SZ002308,002308,WCGF-威创股份,计算机
SZ002309,002309,ZLKJ-中利科技,仪电仪表
SZ002310,002310,DFYL-东方园林,工程建筑
SZ002311,002311,HDJT-海大集团,农林牧渔
SZ002312,002312,STKG-三泰控股,计算机
SZ002313,002313,RHTX-日海通讯,通信
SZ002314,002314,南山控股,工程建筑
SZ002315,002315,JDKJ-焦点科技,计算机
SZ002316,002316,JQTX-键桥通讯,通信
SZ002317,002317,ZSYY-众生药业,医药
SZ002318,002318,JLTC-久立特材,钢铁
SZ002319,002319,LTGF-乐通股份,化工化纤
SZ002320,002320,HXGF-海峡股份,运输物流
SZ002321,002321,HYNY-华英农业,农林牧渔
SZ002322,002322,LGJC-理工监测,仪电仪表
SZ002323,002323,ZLDQ-雅百特,仪电仪表
SZ002324,002324,PLT-普利特,化工化纤
SZ002325,002325,HTGF-洪涛股份,工程建筑
SZ002326,002326,YTKJ-永太科技,化工化纤
SZ002327,002327,FAN-富安娜,纺织服装
SZ002328,002328,XPGF-新朋股份,机械
SZ002329,002329,HSJT-皇氏集团,酿酒食品
SZ002330,002330,DLS-得利斯,酿酒食品
SZ002331,002331,WTKJ-皖通科技,计算机
SZ002332,002332,XJZY-仙琚制药,医药
SZ002333,002333,LPSJ-罗普斯金,建材
SZ002334,002334,YWT-英威腾,仪电仪表
SZ002335,002335,KHHS-科华恒盛,仪电仪表
SZ002336,002336,RRL-人人乐,商业连锁
SZ002337,002337,SXKJ-赛象科技,机械
SZ002338,002338,APGD-奥普光电,仪电仪表
SZ002339,002339,JCDZ-积成电子,计算机
SZ002340,002340,GLM-格林美,有色金属
SZ002341,002341,XLKJ-新纶科技,化工化纤
SZ002342,002342,JLSJ-巨力索具,钢铁
SZ002343,002343,HXGF-慈文传媒,教育传媒
SZ002344,002344,HNPC-海宁皮城,房地产
SZ002345,002345,CHJ-潮宏基,商业连锁
SZ002346,002346,ZZGF-柘中股份,建材
SZ002347,002347,TEZG-泰尔重工,机械
SZ002348,002348,GLGF-高乐股份,教育传媒
SZ002349,002349,JHZY-精华制药,医药
SZ002350,002350,BJKR-北京科锐,仪电仪表
SZ002351,002351,MBZ-漫步者,电子信息
SZ002352,002352,DTXC-鼎泰新材,钢铁
SZ002353,002353,JRGF-杰瑞股份,煤炭石油
SZ002354,002354,TSYL-天神娱乐,计算机
SZ002355,002355,XMGQ-兴民钢圈,交通工具
SZ002356,002356,HND-浩宁达,仪电仪表
SZ002357,002357,FLYY-富临运业,运输物流
SZ002358,002358,SYDQ-森源电气,仪电仪表
SZ002359,002359,QXTT-齐星铁塔,仪电仪表
SZ002360,002360,TDHG-同德化工,化工化纤
SZ002361,002361,SJGF-神剑股份,化工化纤
SZ002362,002362,HWKJ-汉王科技,计算机
SZ002363,002363,LJJX-隆基机械,交通工具
SZ002364,002364,ZHDQ-中恒电气,仪电仪表
SZ002365,002365,YAYY-永安药业,医药
SZ002366,002366,DFGF-台海核电,机械
SZ002367,002367,KLDT-康力电梯,机械
SZ002368,002368,TJGF-太极股份,计算机
SZ002369,002369,ZYKJ-卓翼科技,电子信息
SZ002370,002370,YTYY-亚太药业,医药
SZ002371,002371,QXDZ-七星电子,电子信息
SZ002372,002372,WXXC-伟星新材,建材
SZ002373,002373,QFKJ-千方科技,计算机
SZ002374,002374,LPGF-丽鹏股份,有色金属
SZ002375,002375,YSGF-亚厦股份,工程建筑
SZ002376,002376,XBY-新北洋,计算机
SZ002377,002377,GCGX-国创高新,化工化纤
SZ002378,002378,ZYWY-章源钨业,有色金属
SZ002379,002379,LFHB-鲁丰环保,有色金属
SZ002380,002380,KYGF-科远股份,仪电仪表
SZ002381,002381,SJGF-双箭股份,化工化纤
SZ002382,002382,LFYL-蓝帆医疗,医药
SZ002383,002383,HZSZ-合众思壮,通信
SZ002384,002384,DSJM-东山精密,机械
SZ002385,002385,DBN-大北农,农林牧渔
SZ002386,002386,TYJT-天原集团,化工化纤
SZ002387,002387,HNSP-黑牛食品,酿酒食品
SZ002388,002388,XYZC-新亚制程,电子信息
SZ002389,002389,NYKJ-南洋科技,电子信息
SZ002390,002390,XBZY-信邦制药,医药
SZ002391,002391,ZQGF-长青股份,化工化纤
SZ002392,002392,BJLE-北京利尔,建材
SZ002393,002393,LSZY-力生制药,医药
SZ002394,002394,LFGF-联发股份,纺织服装
SZ002395,002395,SXGF-双象股份,化工化纤
SZ002396,002396,XWRJ-星网锐捷,通信
SZ002397,002397,MJJF-梦洁家纺,纺织服装
SZ002398,002398,JYJT-建研集团,工程建筑
SZ002399,002399,HPR-海普瑞,医药
SZ002400,002400,SGGF-省广股份,教育传媒
SZ002401,002401,ZHKJ-中海科技,计算机
SZ002402,002402,HET-和而泰,电子信息
SZ002403,002403,ASD-爱仕达,电器
SZ002404,002404,JXSC-嘉欣丝绸,纺织服装
SZ002405,002405,SWTX-四维图新,计算机
SZ002406,002406,YDCD-远东传动,交通工具
SZ002407,002407,DFD-多氟多,化工化纤
SZ002408,002408,QXTD-齐翔腾达,化工化纤
SZ002409,002409,YKKJ-雅克科技,化工化纤
SZ002410,002410,GLD-广联达,计算机
SZ002411,002411,JJJ-九九久,医药
SZ002412,002412,HSZY-汉森制药,医药
SZ002413,002413,CFGF-雷科防务,通信
SZ002414,002414,GDHW-高德红外,电子信息
SZ002415,002415,HKWS-海康威视,电子信息
SZ002416,002416,ASD-爱施德,通信
SZ002417,002417,STYD-*ST元达,通信
SZ002418,002418,KSGF-康盛股份,电器
SZ002419,002419,THSC-天虹商场,商业连锁
SZ002420,002420,YCGF-毅昌股份,电器
SZ002421,002421,DSZN-达实智能,工程建筑
SZ002422,002422,KLYY-科伦药业,医药
SZ002423,002423,ZYTG-中原特钢,钢铁
SZ002424,002424,GZBL-贵州百灵,医药
SZ002425,002425,KSGF-凯撒股份,纺织服装
SZ002426,002426,SLJM-胜利精密,电子信息
SZ002427,002427,YFGF-尤夫股份,化工化纤
SZ002428,002428,YNZY-云南锗业,有色金属
SZ002429,002429,ZCGF-兆驰股份,电子信息
SZ002430,002430,HYGF-杭氧股份,机械
SZ002431,002431,ZLYL-棕榈园林,工程建筑
SZ002432,002432,JAYL-九安医疗,医药
SZ002433,002433,TAT-太安堂,医药
SZ002434,002434,WLY-万里扬,交通工具
SZ002435,002435,CJRF-长江润发,机械
SZ002436,002436,XSKJ-兴森科技,电子信息
SZ002437,002437,YHYY-誉衡药业,医药
SZ002438,002438,JSST-江苏神通,机械
SZ002439,002439,QMXC-启明星辰,计算机
SZ002440,002440,RTGF-闰土股份,化工化纤
SZ002441,002441,ZYD-众业达,仪电仪表
SZ002442,002442,LXHG-龙星化工,化工化纤
SZ002443,002443,JZGD-金洲管道,钢铁
SZ002444,002444,JXKJ-巨星科技,机械
SZ002445,002445,ZNZG-中南重工,机械
SZ002446,002446,SLTX-盛路通信,通信
SZ002447,002447,YQHC-壹桥海参,农林牧渔
SZ002448,002448,ZYNP-中原内配,交通工具
SZ002449,002449,GXGD-国星光电,电子信息
SZ002450,002450,KDX-康得新,化工化纤
SZ002451,002451,MEDQ-摩恩电气,仪电仪表
SZ002452,002452,CGJT-长高集团,仪电仪表
SZ002453,002453,TMJH-天马精化,化工化纤
SZ002454,002454,SZGF-松芝股份,交通工具
SZ002455,002455,BCGF-百川股份,化工化纤
SZ002456,002456,OFG-欧菲光,电子信息
SZ002457,002457,QLGY-青龙管业,建材
SZ002458,002458,YSGF-益生股份,农林牧渔
SZ002459,002459,TYTL-天业通联,机械
SZ002460,002460,GFLY-赣锋锂业,有色金属
SZ002461,002461,ZJPJ-珠江啤酒,酿酒食品
SZ002462,002462,JST-嘉事堂,医药
SZ002463,002463,HDGF-沪电股份,电子信息
SZ002464,002464,JLKJ-金利科技,化工化纤
SZ002465,002465,HGTX-海格通信,通信
SZ002466,002466,TQLY-天齐锂业,化工化纤
SZ002467,002467,ELS-二六三,通信
SZ002468,002468,ADX-艾迪西,建材
SZ002469,002469,SWGC-三维工程,工程建筑
SZ002470,002470,JZD-金正大,化工化纤
SZ002471,002471,ZCDL-中超控股,仪电仪表
SZ002472,002472,SHCD-双环传动,交通工具
SZ002473,002473,SLD-圣莱达,电器
SZ002474,002474,RJRJ-榕基软件,计算机
SZ002475,002475,LXJM-立讯精密,电子信息
SZ002476,002476,BMGF-宝莫股份,化工化纤
SZ002477,002477,CYNM-雏鹰农牧,农林牧渔
SZ002478,002478,CBGF-常宝股份,钢铁
SZ002479,002479,FCHB-富春环保,电力
SZ002480,002480,XZGF-新筑股份,机械
SZ002481,002481,STSP-双塔食品,酿酒食品
SZ002482,002482,GTGF-广田股份,工程建筑
SZ002483,002483,RBGF-润邦股份,机械
SZ002484,002484,JHGF-江海股份,电子信息
SZ002485,002485,XNE-希努尔,纺织服装
SZ002486,002486,JLJ-嘉麟杰,纺织服装
SZ002487,002487,DJZG-大金重工,机械
SZ002488,002488,JGGF-金固股份,交通工具
SZ002489,002489,ZJYQ-浙江永强,其他行业
SZ002490,002490,SDML-山东墨龙,机械
SZ002491,002491,TDHL-通鼎互联,通信
SZ002492,002492,HJDX-恒基达鑫,运输物流
SZ002493,002493,RSSH-荣盛石化,化工化纤
SZ002494,002494,HSGF-华斯股份,纺织服装
SZ002495,002495,JLGF-佳隆股份,酿酒食品
SZ002496,002496,HFGF-辉丰股份,化工化纤
SZ002497,002497,YHJT-雅化集团,化工化纤
SZ002498,002498,HLGF-汉缆股份,仪电仪表
SZ002499,002499,KLHB-科林环保,仪电仪表
SZ002500,002500,SXZQ-山西证券,券商
SZ002501,002501,LYJZ-利源精制,有色金属
SZ002502,002502,HWGF-骅威股份,教育传媒
SZ002503,002503,SYT-搜于特,纺织服装
SZ002504,002504,DGWD-弘高创意,工程建筑
SZ002505,002505,DKMY-大康牧业,农林牧渔
SZ002506,002506,XXJC-协鑫集成,电子信息
SZ002507,002507,FLZC-涪陵榨菜,酿酒食品
SZ002508,002508,LBDQ-老板电器,电器
SZ002509,002509,TGXF-天广消防,其他行业
SZ002510,002510,TQM-天汽模,交通工具
SZ002511,002511,ZSJR-中顺洁柔,造纸印刷
SZ002512,002512,DHZN-达华智能,电子信息
SZ002513,002513,LFSH-蓝丰生化,化工化纤
SZ002514,002514,BXKJ-宝馨科技,其他行业
SZ002515,002515,JZHT-金字火腿,酿酒食品
SZ002516,002516,JSKD-旷达科技,纺织服装
SZ002517,002517,TYGF-泰亚股份,纺织服装
SZ002518,002518,KSD-科士达,仪电仪表
SZ002519,002519,YHDZ-银河电子,电子信息
SZ002520,002520,RFJJ-日发精机,机械
SZ002521,002521,QFXC-齐峰新材,造纸印刷
SZ002522,002522,ZJZC-浙江众成,化工化纤
SZ002523,002523,TQQZ-天桥起重,机械
SZ002524,002524,GZJT-光正集团,工程建筑
SZ002525,002525,SJSH-胜景山河,
SZ002526,002526,SDKJ-山东矿机,机械
SZ002527,002527,XSD-新时达,机械
SZ002528,002528,YFT-英飞拓,电子信息
SZ002529,002529,HYJX-海源机械,机械
SZ002530,002530,FDGF-丰东股份,机械
SZ002531,002531,TSFN-天顺风能,机械
SZ002532,002532,XJBY-新界泵业,机械
SZ002533,002533,JBDG-金杯电工,仪电仪表
SZ002534,002534,HGGF-杭锅股份,机械
SZ002535,002535,LZZJ-林州重机,机械
SZ002536,002536,XBGF-西泵股份,交通工具
SZ002537,002537,HLMD-海立美达,机械
SZ002538,002538,SET-司尔特,化工化纤
SZ002539,002539,XDHG-新都化工,化工化纤
SZ002540,002540,YTKJ-亚太科技,有色金属
SZ002541,002541,HLGG-鸿路钢构,工程建筑
SZ002542,002542,ZHYT-中化岩土,工程建筑
SZ002543,002543,WHDQ-万和电气,电器
SZ002544,002544,JSKJ-杰赛科技,通信
SZ002545,002545,DFTT-东方铁塔,工程建筑
SZ002546,002546,XLDZ-新联电子,仪电仪表
SZ002547,002547,CXJG-春兴精工,机械
SZ002548,002548,JXN-金新农,农林牧渔
SZ002549,002549,KMTQ-凯美特气,化工化纤
SZ002550,002550,QHZY-千红制药,医药
SZ002551,002551,SRYL-尚荣医疗,医药
SZ002552,002552,BDZG-宝鼎重工,机械
SZ002553,002553,NFZC-南方轴承,交通工具
SZ002554,002554,HBP-惠博普,煤炭石油
SZ002555,002555,SRSQ-三七互娱,交通工具
SZ002556,002556,HLGF-辉隆股份,商业连锁
SZ002557,002557,QQSP-洽洽食品,酿酒食品
SZ002558,002558,SJYL-世纪游轮,旅游酒店
SZ002559,002559,YWGF-亚威股份,机械
SZ002560,002560,TDGF-通达股份,仪电仪表
SZ002561,002561,XJH-徐家汇,商业连锁
SZ002562,002562,XDKJ-兄弟科技,化工化纤
SZ002563,002563,SMFS-森马服饰,纺织服装
SZ002564,002564,TWKJ-天沃科技,机械
SZ002565,002565,SHLX-上海绿新,造纸印刷
SZ002566,002566,YSYY-益盛药业,医药
SZ002567,002567,TRS-唐人神,农林牧渔
SZ002568,002568,BRGF-百润股份,酿酒食品
SZ002569,002569,BSGF-步森股份,纺织服装
SZ002570,002570,BYM-贝因美,酿酒食品
SZ002571,002571,DLGF-德力股份,其他行业
SZ002572,002572,SFY-索菲亚,其他行业
SZ002573,002573,GDQX-清新环境,工程建筑
SZ002574,002574,MPZB-明牌珠宝,商业连锁
SZ002575,002575,QXWJ-群兴玩具,教育传媒
SZ002576,002576,TDDL-通达动力,机械
SZ002577,002577,LBKJ-雷柏科技,计算机
SZ002578,002578,MFLY-闽发铝业,有色金属
SZ002579,002579,ZJDZ-中京电子,电子信息
SZ002580,002580,SYGF-圣阳股份,电器
SZ002581,002581,WCKJ-未名医药,化工化纤
SZ002582,002582,HXN-好想你,酿酒食品
SZ002583,002583,HND-海能达,通信
SZ002584,002584,XLHG-西陇科学,化工化纤
SZ002585,002585,SXXC-双星新材,化工化纤
SZ002586,002586,WHGF-围海股份,工程建筑
SZ002587,002587,ATDZ-奥拓电子,电子信息
SZ002588,002588,SDL-史丹利,化工化纤
SZ002589,002589,RKYY-瑞康医药,医药
SZ002590,002590,WAKJ-万安科技,交通工具
SZ002591,002591,HDGX-恒大高新,其他行业
SZ002592,002592,BLKJ-八菱科技,交通工具
SZ002593,002593,RSJT-日上集团,交通工具
SZ002594,002594,BYD-比亚迪,交通工具
SZ002595,002595,HMKJ-豪迈科技,交通工具
SZ002596,002596,HNRZ-海南瑞泽,建材
SZ002597,002597,JHSY-金禾实业,化工化纤
SZ002598,002598,SDZG-山东章鼓,机械
SZ002599,002599,STGF-盛通股份,造纸印刷
SZ002600,002600,JFCC-江粉磁材,电子信息
SZ002601,002601,BLL-佰利联,化工化纤
SZ002602,002602,SJHT-世纪华通,交通工具
SZ002603,002603,YLYY-以岭药业,医药
SZ002604,002604,LLSW-龙力生物,酿酒食品
SZ002605,002605,YJPK-姚记扑克,其他行业
SZ002606,002606,DLDC-大连电瓷,仪电仪表
SZ002607,002607,YXQC-亚夏汽车,交通工具
SZ002608,002608,STSC-*ST舜船,机械
SZ002609,002609,JSKJ-捷顺科技,计算机
SZ002610,002610,AKKJ-爱康科技,其他行业
SZ002611,002611,DFJG-东方精工,造纸印刷
SZ002612,002612,LZGF-朗姿股份,纺织服装
SZ002613,002613,BBGF-北玻股份,机械
SZ002614,002614,MFL-蒙发利,电器
SZ002615,002615,HES-哈尔斯,其他行业
SZ002616,002616,ZQJT-长青集团,电器
SZ002617,002617,LXKJ-露笑科技,仪电仪表
SZ002618,002618,DBKJ-丹邦科技,电子信息
SZ002619,002619,JLGY-巨龙管业,建材
SZ002620,002620,RHGF-瑞和股份,工程建筑
SZ002621,002621,DLSL-三垒股份,机械
SZ002622,002622,YDJT-永大集团,仪电仪表
SZ002623,002623,YMD-亚玛顿,建材
SZ002624,002624,WMHQ-完美环球,教育传媒
SZ002625,002625,LSGF-龙生股份,交通工具
SZ002626,002626,JDW-金达威,酿酒食品
SZ002627,002627,YCJY-宜昌交运,运输物流
SZ002628,002628,CDLQ-成都路桥,工程建筑
SZ002629,002629,RZYF-仁智油服,煤炭石油
SZ002630,002630,HXNY-华西能源,机械
SZ002631,002631,DEJJ-德尔未来,建材
SZ002632,002632,DMGX-道明光学,化工化纤
SZ002633,002633,STSK-*ST申科,机械
SZ002634,002634,BJGF-棒杰股份,纺织服装
SZ002635,002635,AJKJ-安洁科技,电子信息
SZ002636,002636,JAGJ-金安国纪,电子信息
SZ002637,002637,ZYKJ-赞宇科技,化工化纤
SZ002638,002638,QSGD-勤上光电,电器
SZ002639,002639,XRGF-雪人股份,电器
SZ002640,002640,BYKY-跨境通,计算机
SZ002641,002641,YGGF-永高股份,建材
SZ002642,002642,RZL-荣之联,计算机
SZ002643,002643,WRGF-万润股份,化工化纤
SZ002644,002644,FCZY-佛慈制药,医药
SZ002645,002645,HHKJ-华宏科技,机械
SZ002646,002646,QQKJ-青青稞酒,酿酒食品
SZ002647,002647,HLGF-宏磊股份,仪电仪表
SZ002648,002648,WXSH-卫星石化,化工化纤
SZ002649,002649,BYKJ-博彦科技,计算机
SZ002650,002650,JJSP-加加食品,酿酒食品
SZ002651,002651,LJGF-利君股份,机械
SZ002652,002652,YZXC-扬子新材,建材
SZ002653,002653,HSK-海思科,医药
SZ002654,002654,WRKJ-万润科技,电子信息
SZ002655,002655,GDDS-共达电声,电子信息
SZ002656,002656,KNDL-卡奴迪路,纺织服装
SZ002657,002657,ZKJC-中科金财,计算机
SZ002658,002658,XDL-雪迪龙,仪电仪表
SZ002659,002659,ZTQL-中泰桥梁,工程建筑
SZ002660,002660,MSDY-茂硕电源,仪电仪表
SZ002661,002661,KMMY-克明面业,酿酒食品
SZ002662,002662,JWGF-京威股份,交通工具
SZ002663,002663,PBYL-普邦园林,工程建筑
SZ002664,002664,XZDJ-信质电机,机械
SZ002665,002665,SHJN-首航节能,机械
SZ002666,002666,DLJT-德联集团,交通工具
SZ002667,002667,AZGF-鞍重股份,机械
SZ002668,002668,AMDQ-奥马电器,电器
SZ002669,002669,KDXC-康达新材,化工化纤
SZ002670,002670,HSGF-华声股份,电器
SZ002671,002671,LQGF-龙泉股份,建材
SZ002672,002672,DJHB-东江环保,工程建筑
SZ002673,002673,XBZQ-西部证券,券商
SZ002674,002674,XYKJ-兴业科技,纺织服装
SZ002675,002675,DCYY-东诚药业,医药
SZ002676,002676,SWGF-顺威股份,电器
SZ002677,002677,ZJMD-浙江美大,电器
SZ002678,002678,ZJGQ-珠江钢琴,教育传媒
SZ002679,002679,FJJS-福建金森,建材
SZ002680,002680,HHJX-黄海机械,机械
SZ002681,002681,FDKJ-奋达科技,电器
SZ002682,002682,LZGF-龙洲股份,运输物流
SZ002683,002683,HDBP-宏大爆破,化工化纤
SZ002684,002684,MSKJ-猛狮科技,电器
SZ002685,002685,HDZJ-华东重机,机械
SZ002686,002686,YLD-亿利达,电器
SZ002687,002687,QZB-乔治白,纺织服装
SZ002688,002688,JHSW-金河生物,医药
SZ002689,002689,BLT-远大智能,机械
SZ002690,002690,MYGD-美亚光电,仪电仪表
SZ002691,002691,SZZB-冀凯股份,机械
SZ002692,002692,YCDL-远程电缆,仪电仪表
SZ002693,002693,SCYY-双成药业,医药
SZ002694,002694,GDKJ-顾地科技,建材
SZ002695,002695,HSH-煌上煌,酿酒食品
SZ002696,002696,BYGF-百洋股份,农林牧渔
SZ002697,002697,HQLS-红旗连锁,商业连锁
SZ002698,002698,BSGF-博实股份,机械
SZ002699,002699,MSWH-美盛文化,教育传媒
SZ002700,002700,XJHY-新疆浩源,供水供气
SZ002701,002701,ARJ-奥瑞金,其他行业
SZ002702,002702,HXSP-海欣食品,酿酒食品
SZ002703,002703,ZJSB-浙江世宝,交通工具
SZ002705,002705,XBGF-新宝股份,电器
SZ002706,002706,LXDQ-良信电器,仪电仪表
SZ002707,002707,ZXLY-众信旅游,旅游酒店
SZ002708,002708,GYGF-光洋股份,交通工具
SZ002709,002709,TCCL-天赐材料,化工化纤
SZ002710,002710,CMTJ-慈铭体检,
SZ002711,002711,OPGW-欧浦智网,运输物流
SZ002712,002712,SMCM-思美传媒,教育传媒
SZ002713,002713,DYRS-东易日盛,工程建筑
SZ002714,002714,MYGF-牧原股份,农林牧渔
SZ002715,002715,DYGF-登云股份,交通工具
SZ002716,002716,JGYY-金贵银业,有色金属
SZ002717,002717,LNYL-岭南园林,工程建筑
SZ002718,002718,YBDD-友邦吊顶,建材
SZ002719,002719,MQE-麦趣尔,酿酒食品
SZ002720,002720,HLGF-宏良股份,
SZ002721,002721,JYWH-金一文化,商业连锁
SZ002722,002722,JLGF-金轮股份,机械
SZ002723,002723,JLT-金莱特,电器
SZ002724,002724,HYW-海洋王,电器
SZ002725,002725,YLGF-跃岭股份,交通工具
SZ002726,002726,LDRS-龙大肉食,酿酒食品
SZ002727,002727,YXT-一心堂,医药
SZ002728,002728,TCZY-台城制药,医药
SZ002729,002729,HLL-好利来,电子信息
SZ002730,002730,DGKJ-电光科技,机械
SZ002731,002731,CHZB-萃华珠宝,商业连锁
SZ002732,002732,YTRY-燕塘乳业,酿酒食品
SZ002733,002733,XTGF-雄韬股份,电器
SZ002734,002734,LMGF-利民股份,化工化纤
SZ002735,002735,WZXC-王子新材,化工化纤
SZ002736,002736,GXZQ-国信证券,券商
SZ002737,002737,KHYY-葵花药业,医药
SZ002738,002738,ZKZY-中矿资源,工程建筑
SZ002739,002739,WDYX-万达院线,教育传媒
SZ002740,002740,ADE-爱迪尔,商业连锁
SZ002741,002741,GHKJ-光华科技,化工化纤
SZ002742,002742,SSTC-三圣特材,建材
SZ002743,002743,FHGG-富煌钢构,工程建筑
SZ002745,002745,MLS-木林森,电子信息
SZ002746,002746,XTGF-仙坛股份,农林牧渔
SZ002747,002747,ASD-埃斯顿,机械
